,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
2842,4.25e-07,2.1e-06,4e-07,10,2,34,25.2,151.2,520.0,6.64E-09,7.62E-09,1.50E-05,49.03,1.59E+08,2.40E+06,1.59E+08,1.18E-03,51.68,1.49E+08
2844,4.25e-07,2.2e-06,2e-07,10,2,34,26.4,158.4,260.0,6.02E-09,7.69E-09,2.97E-05,73.44,2.36E+08,3.95E+06,2.38E+08,1.23E-03,49.81,1.98E+08
2845,4.25e-07,2.2e-06,2.5e-07,10,2,34,26.4,158.4,325.0,6.16E-09,7.53E-09,2.35E-05,67,2.19E+08,3.50E+06,2.22E+08,1.23E-03,50.44,1.88E+08
2846,4.25e-07,2.2e-06,3e-07,10,2,34,26.4,158.4,390.0,6.29E-09,7.49E-09,1.95E-05,60.42,2.00E+08,3.10E+06,2.00E+08,1.23E-03,50.91,1.78E+08
2847,4.25e-07,2.2e-06,3.5e-07,10,2,34,26.4,158.4,454.0,6.40E-09,7.49E-09,1.68E-05,54.22,1.83E+08,2.78E+06,1.85E+08,1.23E-03,51.29,1.64E+08
2848,4.25e-07,2.2e-06,4e-07,10,2,34,26.4,158.4,520.0,6.50E-09,7.51E-09,1.50E-05,48.62,1.64E+08,2.48E+06,1.65E+08,1.23E-03,51.63,1.55E+08
2850,4.25e-07,2.3e-06,2e-07,10,2,34,27.6,165.6,260.0,5.89E-09,7.59E-09,2.97E-05,73.51,2.45E+08,4.12E+06,2.46E+08,1.28E-03,49.75,2.06E+08
2851,4.25e-07,2.3e-06,2.5e-07,10,2,34,27.6,165.6,325.0,6.02E-09,7.43E-09,2.35E-05,66.23,2.25E+08,3.65E+06,2.27E+08,1.28E-03,50.38,1.97E+08
2852,4.25e-07,2.3e-06,3e-07,10,2,34,27.6,165.6,390.0,6.14E-09,7.38E-09,1.96E-05,60.2,2.08E+08,3.22E+06,2.10E+08,1.28E-03,50.85,1.87E+08
2853,4.25e-07,2.3e-06,3.5e-07,10,2,34,27.6,165.6,454.0,6.25E-09,7.37E-09,1.69E-05,53.98,1.88E+08,2.89E+06,1.90E+08,1.28E-03,51.23,1.71E+08
2854,4.25e-07,2.3e-06,4e-07,10,2,34,27.6,165.6,520.0,6.34E-09,7.39E-09,1.50E-05,48.43,1.69E+08,2.58E+06,1.71E+08,1.28E-03,51.58,1.64E+08
2856,4.25e-07,2.4e-06,2e-07,10,2,34,28.8,172.8,260.0,5.79E-09,7.52E-09,2.98E-05,73.64,2.53E+08,4.26E+06,2.53E+08,1.34E-03,49.69,2.18E+08
2857,4.25e-07,2.4e-06,2.5e-07,10,2,34,28.8,172.8,325.0,5.91E-09,7.35E-09,2.36E-05,66.25,2.32E+08,3.76E+06,2.34E+08,1.33E-03,50.33,2.06E+08
2858,4.25e-07,2.4e-06,3e-07,10,2,34,28.8,172.8,390.0,6.03E-09,7.29E-09,1.96E-05,59.89,2.12E+08,3.34E+06,2.14E+08,1.33E-03,50.8,1.89E+08
2859,4.25e-07,2.4e-06,3.5e-07,10,2,34,28.8,172.8,454.0,6.13E-09,7.28E-09,1.69E-05,53.74,1.94E+08,2.98E+06,1.95E+08,1.33E-03,51.19,1.78E+08
2860,4.25e-07,2.4e-06,4e-07,10,2,34,28.8,172.8,520.0,6.22E-09,7.30E-09,1.50E-05,48.05,1.75E+08,2.67E+06,1.77E+08,1.33E-03,51.53,1.70E+08
2862,4.25e-07,2.5e-06,2e-07,10,2,34,30.0,180.0,260.0,5.69E-09,7.44E-09,2.98E-05,72.22,2.56E+08,4.41E+06,2.57E+08,1.39E-03,49.64,2.28E+08
2863,4.25e-07,2.5e-06,2.5e-07,10,2,34,30.0,180.0,325.0,5.81E-09,7.27E-09,2.36E-05,66.26,2.39E+08,3.87E+06,2.41E+08,1.39E-03,50.27,2.13E+08
2864,4.25e-07,2.5e-06,3e-07,10,2,34,30.0,180.0,390.0,5.92E-09,7.21E-09,1.96E-05,59.8,2.19E+08,3.44E+06,2.22E+08,1.39E-03,50.75,2.02E+08
2865,4.25e-07,2.5e-06,3.5e-07,10,2,34,30.0,180.0,454.0,6.02E-09,7.20E-09,1.69E-05,53.66,1.98E+08,3.07E+06,1.98E+08,1.39E-03,51.14,1.89E+08
2866,4.25e-07,2.5e-06,4e-07,10,2,34,30.0,180.0,520.0,6.10E-09,7.21E-09,1.51E-05,48.06,1.79E+08,2.76E+06,1.81E+08,1.39E-03,51.49,1.77E+08
2868,4.25e-07,2.6e-06,2e-07,10,2,34,31.2,187.2,260.0,5.60E-09,7.38E-09,2.98E-05,72.32,2.64E+08,4.54E+06,2.66E+08,1.44E-03,49.58,2.37E+08
2869,4.25e-07,2.6e-06,2.5e-07,10,2,34,31.2,187.2,325.0,5.71E-09,7.20E-09,2.36E-05,66.27,2.46E+08,3.97E+06,2.47E+08,1.44E-03,50.22,2.22E+08
2870,4.25e-07,2.6e-06,3e-07,10,2,34,31.2,187.2,390.0,5.82E-09,7.13E-09,1.96E-05,59.69,2.26E+08,3.55E+06,2.28E+08,1.44E-03,50.7,2.09E+08
2871,4.25e-07,2.6e-06,3.5e-07,10,2,34,31.2,187.2,454.0,5.92E-09,7.12E-09,1.69E-05,53.44,2.04E+08,3.15E+06,2.05E+08,1.44E-03,51.09,1.87E+08
2872,4.25e-07,2.6e-06,4e-07,10,2,34,31.2,187.2,520.0,6.00E-09,7.13E-09,1.51E-05,47.71,1.84E+08,2.84E+06,1.86E+08,1.44E-03,51.44,1.83E+08
2874,4.25e-07,2.7e-06,2e-07,10,2,34,32.4,194.4,260.0,5.51E-09,7.32E-09,2.98E-05,72.39,2.71E+08,4.67E+06,2.74E+08,1.49E-03,49.52,2.46E+08
2875,4.25e-07,2.7e-06,2.5e-07,10,2,34,32.4,194.4,325.0,5.62E-09,7.13E-09,2.36E-05,66.28,2.53E+08,4.10E+06,2.53E+08,1.49E-03,50.17,2.31E+08
2876,4.25e-07,2.7e-06,3e-07,10,2,34,32.4,194.4,390.0,5.72E-09,7.06E-09,1.97E-05,59.58,2.32E+08,3.65E+06,2.35E+08,1.49E-03,50.65,2.14E+08
2877,4.25e-07,2.7e-06,3.5e-07,10,2,34,32.4,194.4,454.0,5.82E-09,7.05E-09,1.70E-05,53.21,2.10E+08,3.25E+06,2.12E+08,1.49E-03,51.04,1.98E+08
2878,4.25e-07,2.7e-06,4e-07,10,2,34,32.4,194.4,520.0,5.90E-09,7.05E-09,1.51E-05,47.78,1.88E+08,2.92E+06,1.89E+08,1.49E-03,51.39,1.82E+08
2880,4.25e-07,2.8e-06,2e-07,10,2,34,33.6,201.6,260.0,5.41E-09,7.25E-09,2.99E-05,72.43,2.79E+08,4.82E+06,2.83E+08,1.54E-03,49.46,2.57E+08
2881,4.25e-07,2.8e-06,2.5e-07,10,2,34,33.6,201.6,325.0,5.52E-09,7.06E-09,2.37E-05,66.22,2.61E+08,4.24E+06,2.63E+08,1.54E-03,50.11,2.42E+08
2882,4.25e-07,2.8e-06,3e-07,10,2,34,33.6,201.6,390.0,5.62E-09,6.99E-09,1.97E-05,59.21,2.36E+08,3.77E+06,2.38E+08,1.54E-03,50.59,2.26E+08
2883,4.25e-07,2.8e-06,3.5e-07,10,2,34,33.6,201.6,454.0,5.71E-09,6.97E-09,1.70E-05,53.1,2.14E+08,3.37E+06,2.16E+08,1.54E-03,50.99,2.10E+08
2884,4.25e-07,2.8e-06,4e-07,10,2,34,33.6,201.6,520.0,5.78E-09,6.97E-09,1.51E-05,47.36,1.94E+08,3.01E+06,1.95E+08,1.54E-03,51.34,1.92E+08
2886,4.25e-07,2.9e-06,2e-07,10,2,34,34.8,208.8,260.0,5.34E-09,7.20E-09,2.99E-05,72.53,2.86E+08,4.94E+06,2.90E+08,1.59E-03,49.41,2.69E+08
2887,4.25e-07,2.9e-06,2.5e-07,10,2,34,34.8,208.8,325.0,5.44E-09,7.00E-09,2.37E-05,65.43,2.63E+08,4.37E+06,2.65E+08,1.59E-03,50.06,2.54E+08
2888,4.25e-07,2.9e-06,3e-07,10,2,34,34.8,208.8,390.0,5.54E-09,6.92E-09,1.97E-05,59.13,2.42E+08,3.86E+06,2.43E+08,1.59E-03,50.54,2.37E+08
2889,4.25e-07,2.9e-06,3.5e-07,10,2,34,34.8,208.8,454.0,5.62E-09,6.90E-09,1.70E-05,52.91,2.20E+08,3.46E+06,2.22E+08,1.59E-03,50.94,2.16E+08
2890,4.25e-07,2.9e-06,4e-07,10,2,34,34.8,208.8,520.0,5.70E-09,6.90E-09,1.51E-05,47.49,1.97E+08,3.09E+06,1.97E+08,1.59E-03,51.3,2.07E+08
2892,4.25e-07,3e-06,2e-07,10,3,34,36.0,216.0,260.0,6.35E-09,7.93E-09,2.96E-05,72.28,2.15E+08,3.59E+06,2.18E+08,1.09E-03,50.06,1.82E+08
2893,4.25e-07,3e-06,2.5e-07,10,3,34,36.0,216.0,325.0,6.50E-09,7.80E-09,2.34E-05,66.01,1.99E+08,3.15E+06,1.99E+08,1.09E-03,50.69,1.72E+08
2894,4.25e-07,3e-06,3e-07,10,3,34,36.0,216.0,390.0,6.64E-09,7.77E-09,1.95E-05,59.9,1.84E+08,2.82E+06,1.86E+08,1.09E-03,51.15,1.62E+08
2895,4.25e-07,3e-06,3.5e-07,10,3,34,36.0,216.0,454.0,6.76E-09,7.78E-09,1.68E-05,53.75,1.67E+08,2.50E+06,1.69E+08,1.09E-03,51.53,1.53E+08
2896,4.25e-07,3e-06,4e-07,10,3,34,36.0,216.0,520.0,6.87E-09,7.81E-09,1.49E-05,48.3,1.50E+08,2.25E+06,1.52E+08,1.09E-03,51.87,1.36E+08
2898,4.5e-07,1e-06,2e-07,10,1,36,12.0,72.0,260.0,6.09E-09,7.65E-09,2.96E-05,74.56,2.30E+08,3.91E+06,2.33E+08,1.22E-03,49.72,1.94E+08
2899,4.5e-07,1e-06,2.5e-07,10,1,36,12.0,72.0,325.0,6.23E-09,7.49E-09,2.33E-05,68.36,2.13E+08,3.47E+06,2.16E+08,1.22E-03,50.33,1.84E+08
2900,4.5e-07,1e-06,3e-07,10,1,36,12.0,72.0,390.0,6.38E-09,7.45E-09,1.93E-05,62.23,1.98E+08,3.07E+06,1.98E+08,1.22E-03,50.79,1.63E+08
2901,4.5e-07,1e-06,3.5e-07,10,1,36,12.0,72.0,454.0,6.52E-09,7.46E-09,1.66E-05,55.91,1.80E+08,2.76E+06,1.82E+08,1.22E-03,51.17,1.60E+08
2902,4.5e-07,1e-06,4e-07,10,1,36,12.0,72.0,520.0,6.66E-09,7.48E-09,1.47E-05,50.38,1.61E+08,2.46E+06,1.62E+08,1.22E-03,51.51,1.50E+08
2903,4.5e-07,1e-06,4.5e-07,10,1,36,12.0,72.0,585.0,6.80E-09,7.51E-09,1.34E-05,45.47,1.45E+08,2.22E+06,1.46E+08,1.22E-03,51.8,1.39E+08
2904,4.5e-07,1.1e-06,2e-07,10,1,36,13.2,79.2,260.0,5.84E-09,7.46E-09,2.96E-05,74.91,2.47E+08,4.22E+06,2.48E+08,1.33E-03,49.6,2.07E+08
2905,4.5e-07,1.1e-06,2.5e-07,10,1,36,13.2,79.2,325.0,5.97E-09,7.30E-09,2.34E-05,68.45,2.30E+08,3.72E+06,2.33E+08,1.33E-03,50.22,1.99E+08
2906,4.5e-07,1.1e-06,3e-07,10,1,36,13.2,79.2,390.0,6.11E-09,7.24E-09,1.94E-05,61.79,2.10E+08,3.30E+06,2.12E+08,1.33E-03,50.69,1.87E+08
2907,4.5e-07,1.1e-06,3.5e-07,10,1,36,13.2,79.2,454.0,6.23E-09,7.24E-09,1.67E-05,55.44,1.92E+08,2.96E+06,1.93E+08,1.33E-03,51.07,1.73E+08
2908,4.5e-07,1.1e-06,4e-07,10,1,36,13.2,79.2,520.0,6.35E-09,7.26E-09,1.48E-05,49.76,1.73E+08,2.64E+06,1.75E+08,1.33E-03,51.41,1.62E+08
2909,4.5e-07,1.1e-06,4.5e-07,10,1,36,13.2,79.2,585.0,6.48E-09,7.28E-09,1.34E-05,45.14,1.54E+08,2.38E+06,1.55E+08,1.33E-03,51.71,1.51E+08
2910,4.5e-07,1.2e-06,2e-07,10,1,36,14.4,86.4,260.0,5.63E-09,7.31E-09,2.97E-05,75.22,2.64E+08,4.51E+06,2.67E+08,1.44E-03,49.48,2.26E+08
2911,4.5e-07,1.2e-06,2.5e-07,10,1,36,14.4,86.4,325.0,5.75E-09,7.13E-09,2.34E-05,67.73,2.42E+08,3.96E+06,2.43E+08,1.44E-03,50.11,2.14E+08
2912,4.5e-07,1.2e-06,3e-07,10,1,36,14.4,86.4,390.0,5.87E-09,7.07E-09,1.94E-05,61.37,2.22E+08,3.53E+06,2.24E+08,1.44E-03,50.58,2.01E+08
2913,4.5e-07,1.2e-06,3.5e-07,10,1,36,14.4,86.4,454.0,5.99E-09,7.06E-09,1.67E-05,55.07,2.03E+08,3.14E+06,2.04E+08,1.44E-03,50.97,1.80E+08
2914,4.5e-07,1.2e-06,4e-07,10,1,36,14.4,86.4,520.0,6.09E-09,7.06E-09,1.48E-05,49.28,1.83E+08,2.83E+06,1.85E+08,1.44E-03,51.31,1.74E+08
2916,4.5e-07,1.3e-06,2e-07,10,1,36,15.6,93.6,260.0,5.42E-09,7.16E-09,2.97E-05,73.7,2.77E+08,4.83E+06,2.80E+08,1.55E-03,49.35,2.45E+08
2917,4.5e-07,1.3e-06,2.5e-07,10,1,36,15.6,93.6,325.0,5.53E-09,6.96E-09,2.35E-05,67.67,2.59E+08,4.26E+06,2.61E+08,1.55E-03,49.99,2.32E+08
2918,4.5e-07,1.3e-06,3e-07,10,1,36,15.6,93.6,390.0,5.64E-09,6.89E-09,1.95E-05,60.99,2.38E+08,3.78E+06,2.40E+08,1.55E-03,50.47,2.18E+08
2919,4.5e-07,1.3e-06,3.5e-07,10,1,36,15.6,93.6,454.0,5.74E-09,6.87E-09,1.68E-05,54.61,2.15E+08,3.38E+06,2.18E+08,1.55E-03,50.86,1.96E+08
2920,4.5e-07,1.3e-06,4e-07,10,1,36,15.6,93.6,520.0,5.83E-09,6.87E-09,1.49E-05,48.71,1.94E+08,3.02E+06,1.95E+08,1.55E-03,51.21,1.89E+08
2922,4.5e-07,1.4e-06,2e-07,10,1,36,16.8,100.8,260.0,5.26E-09,7.05E-09,2.98E-05,73.92,2.92E+08,5.10E+06,2.95E+08,1.65E-03,49.24,2.64E+08
2923,4.5e-07,1.4e-06,2.5e-07,10,1,36,16.8,100.8,325.0,5.36E-09,6.84E-09,2.36E-05,67.73,2.74E+08,4.50E+06,2.77E+08,1.65E-03,49.89,2.47E+08
2924,4.5e-07,1.4e-06,3e-07,10,1,36,16.8,100.8,390.0,5.46E-09,6.76E-09,1.95E-05,60.65,2.47E+08,3.97E+06,2.48E+08,1.65E-03,50.37,2.33E+08
2925,4.5e-07,1.4e-06,3.5e-07,10,1,36,16.8,100.8,454.0,5.55E-09,6.74E-09,1.68E-05,54.44,2.24E+08,3.57E+06,2.27E+08,1.65E-03,50.76,2.10E+08
2926,4.5e-07,1.4e-06,4e-07,10,1,36,16.8,100.8,520.0,5.64E-09,6.73E-09,1.49E-05,48.52,2.03E+08,3.18E+06,2.04E+08,1.65E-03,51.11,2.03E+08
2928,4.5e-07,1.5e-06,2e-07,10,1,36,18.0,108.0,260.0,5.11E-09,6.95E-09,2.98E-05,74.17,3.07E+08,5.38E+06,3.08E+08,1.76E-03,49.13,2.80E+08
2929,4.5e-07,1.5e-06,2.5e-07,10,1,36,18.0,108.0,325.0,5.21E-09,6.74E-09,2.36E-05,66.93,2.82E+08,4.73E+06,2.85E+08,1.76E-03,49.78,2.63E+08
2930,4.5e-07,1.5e-06,3e-07,10,1,36,18.0,108.0,390.0,5.30E-09,6.65E-09,1.96E-05,60.47,2.60E+08,4.19E+06,2.62E+08,1.76E-03,50.27,2.48E+08
2931,4.5e-07,1.5e-06,3.5e-07,10,1,36,18.0,108.0,454.0,5.39E-09,6.62E-09,1.69E-05,53.99,2.36E+08,3.75E+06,2.38E+08,1.76E-03,50.67,2.30E+08
2932,4.5e-07,1.5e-06,4e-07,10,1,36,18.0,108.0,520.0,5.46E-09,6.61E-09,1.50E-05,48.43,2.11E+08,3.37E+06,2.13E+08,1.76E-03,51.02,2.15E+08
2934,4.5e-07,1.6e-06,2e-07,10,1,36,19.2,115.2,260.0,4.98E-09,6.87E-09,2.99E-05,74.42,3.21E+08,5.65E+06,3.23E+08,1.86E-03,49.02,2.91E+08
2935,4.5e-07,1.6e-06,2.5e-07,10,1,36,19.2,115.2,325.0,5.07E-09,6.64E-09,2.37E-05,66.99,2.95E+08,4.94E+06,2.98E+08,1.86E-03,49.68,2.78E+08
2936,4.5e-07,1.6e-06,3e-07,10,1,36,19.2,115.2,390.0,5.16E-09,6.55E-09,1.96E-05,60.24,2.73E+08,4.40E+06,2.76E+08,1.86E-03,50.17,2.63E+08
2937,4.5e-07,1.6e-06,3.5e-07,10,1,36,19.2,115.2,454.0,5.24E-09,6.51E-09,1.69E-05,53.96,2.44E+08,3.92E+06,2.45E+08,1.86E-03,50.57,2.44E+08
2938,4.5e-07,1.6e-06,4e-07,10,1,36,19.2,115.2,520.0,5.31E-09,6.50E-09,1.50E-05,47.77,2.21E+08,3.53E+06,2.24E+08,1.86E-03,50.93,2.26E+08
2940,4.5e-07,1.7e-06,2e-07,10,1,36,20.4,122.4,260.0,4.87E-09,6.79E-09,3.00E-05,74.7,3.36E+08,5.90E+06,3.40E+08,1.97E-03,48.92,3.11E+08
2941,4.5e-07,1.7e-06,2.5e-07,10,1,36,20.4,122.4,325.0,4.95E-09,6.56E-09,2.37E-05,67.03,3.09E+08,5.17E+06,3.10E+08,1.97E-03,49.58,2.91E+08
2942,4.5e-07,1.7e-06,3e-07,10,1,36,20.4,122.4,390.0,5.03E-09,6.46E-09,1.97E-05,60.02,2.79E+08,4.61E+06,2.83E+08,1.97E-03,50.08,2.78E+08
2943,4.5e-07,1.7e-06,3.5e-07,10,1,36,20.4,122.4,454.0,5.11E-09,6.42E-09,1.69E-05,53.59,2.55E+08,4.10E+06,2.55E+08,1.97E-03,50.48,2.57E+08
2944,4.5e-07,1.7e-06,4e-07,10,1,36,20.4,122.4,520.0,5.17E-09,6.41E-09,1.50E-05,47.88,2.28E+08,3.70E+06,2.31E+08,1.97E-03,50.84,2.39E+08
2946,4.5e-07,1.8e-06,2e-07,10,1,36,21.6,129.6,260.0,4.75E-09,6.72E-09,3.00E-05,74.89,3.53E+08,6.17E+06,3.57E+08,2.07E-03,48.8,3.31E+08
2947,4.5e-07,1.8e-06,2.5e-07,10,1,36,21.6,129.6,325.0,4.82E-09,6.48E-09,2.38E-05,66.98,3.24E+08,5.44E+06,3.25E+08,2.07E-03,49.47,3.12E+08
2948,4.5e-07,1.8e-06,3e-07,10,1,36,21.6,129.6,390.0,4.90E-09,6.37E-09,1.97E-05,59.77,2.93E+08,4.82E+06,2.96E+08,2.07E-03,49.97,2.92E+08
2949,4.5e-07,1.8e-06,3.5e-07,10,1,36,21.6,129.6,454.0,4.97E-09,6.32E-09,1.70E-05,53.04,2.67E+08,4.31E+06,2.69E+08,2.07E-03,50.38,2.64E+08
2950,4.5e-07,1.8e-06,4e-07,10,1,36,21.6,129.6,520.0,5.03E-09,6.31E-09,1.51E-05,47.16,2.39E+08,3.87E+06,2.41E+08,2.07E-03,50.75,2.43E+08
2954,4.5e-07,1.9e-06,3e-07,10,1,36,22.8,136.8,390.0,4.80E-09,6.30E-09,1.98E-05,59.59,3.04E+08,4.99E+06,3.06E+08,2.17E-03,49.88,3.06E+08
2955,4.5e-07,1.9e-06,3.5e-07,10,1,36,22.8,136.8,454.0,4.86E-09,6.25E-09,1.70E-05,53.26,2.72E+08,4.50E+06,2.75E+08,2.17E-03,50.29,2.77E+08
2956,4.5e-07,1.9e-06,4e-07,10,1,36,22.8,136.8,520.0,4.92E-09,6.23E-09,1.51E-05,47.46,2.45E+08,4.03E+06,2.46E+08,2.17E-03,50.66,2.65E+08
2958,4.5e-07,2e-06,2e-07,10,2,36,24.0,144.0,260.0,6.26E-09,7.78E-09,2.95E-05,72.97,2.20E+08,3.68E+06,2.23E+08,1.13E-03,49.99,1.83E+08
2959,4.5e-07,2e-06,2.5e-07,10,2,36,24.0,144.0,325.0,6.40E-09,7.64E-09,2.33E-05,66.74,2.04E+08,3.24E+06,2.05E+08,1.13E-03,50.61,1.74E+08
2960,4.5e-07,2e-06,3e-07,10,2,36,24.0,144.0,390.0,6.54E-09,7.60E-09,1.93E-05,60.64,1.88E+08,2.89E+06,1.90E+08,1.13E-03,51.07,1.63E+08
2961,4.5e-07,2e-06,3.5e-07,10,2,36,24.0,144.0,454.0,6.67E-09,7.61E-09,1.66E-05,54.46,1.71E+08,2.57E+06,1.73E+08,1.13E-03,51.45,1.50E+08
2962,4.5e-07,2e-06,4e-07,10,2,36,24.0,144.0,520.0,6.77E-09,7.64E-09,1.47E-05,48.98,1.54E+08,2.31E+06,1.55E+08,1.13E-03,51.79,1.42E+08
2964,4.5e-07,2.1e-06,2e-07,10,2,36,25.2,151.2,260.0,6.12E-09,7.68E-09,2.95E-05,73.08,2.28E+08,3.81E+06,2.31E+08,1.18E-03,49.93,1.92E+08
2965,4.5e-07,2.1e-06,2.5e-07,10,2,36,25.2,151.2,325.0,6.26E-09,7.53E-09,2.33E-05,66.76,2.12E+08,3.37E+06,2.14E+08,1.18E-03,50.55,1.82E+08
2966,4.5e-07,2.1e-06,3e-07,10,2,36,25.2,151.2,390.0,6.40E-09,7.49E-09,1.93E-05,60.31,1.93E+08,3.00E+06,1.94E+08,1.18E-03,51.02,1.71E+08
2967,4.5e-07,2.1e-06,3.5e-07,10,2,36,25.2,151.2,454.0,6.52E-09,7.50E-09,1.66E-05,54.29,1.76E+08,2.68E+06,1.78E+08,1.18E-03,51.4,1.49E+08
2968,4.5e-07,2.1e-06,4e-07,10,2,36,25.2,151.2,520.0,6.62E-09,7.52E-09,1.47E-05,48.84,1.59E+08,2.39E+06,1.59E+08,1.18E-03,51.74,1.49E+08
2970,4.5e-07,2.2e-06,2e-07,10,2,36,26.4,158.4,260.0,6.00E-09,7.59E-09,2.96E-05,73.23,2.36E+08,3.94E+06,2.38E+08,1.23E-03,49.87,2.00E+08
2971,4.5e-07,2.2e-06,2.5e-07,10,2,36,26.4,158.4,325.0,6.14E-09,7.43E-09,2.33E-05,66.79,2.19E+08,3.49E+06,2.22E+08,1.23E-03,50.5,1.88E+08
2972,4.5e-07,2.2e-06,3e-07,10,2,36,26.4,158.4,390.0,6.27E-09,7.39E-09,1.93E-05,60.21,2.00E+08,3.09E+06,2.00E+08,1.23E-03,50.96,1.76E+08
2973,4.5e-07,2.2e-06,3.5e-07,10,2,36,26.4,158.4,454.0,6.38E-09,7.39E-09,1.66E-05,54.01,1.83E+08,2.77E+06,1.85E+08,1.23E-03,51.35,1.64E+08
2974,4.5e-07,2.2e-06,4e-07,10,2,36,26.4,158.4,520.0,6.48E-09,7.41E-09,1.48E-05,48.43,1.64E+08,2.47E+06,1.65E+08,1.23E-03,51.69,1.55E+08
2976,4.5e-07,2.3e-06,2e-07,10,2,36,27.6,165.6,260.0,5.87E-09,7.49E-09,2.96E-05,73.3,2.45E+08,4.10E+06,2.46E+08,1.28E-03,49.81,2.08E+08
2977,4.5e-07,2.3e-06,2.5e-07,10,2,36,27.6,165.6,325.0,6.00E-09,7.32E-09,2.34E-05,66.01,2.25E+08,3.64E+06,2.28E+08,1.28E-03,50.44,1.98E+08
2978,4.5e-07,2.3e-06,3e-07,10,2,36,27.6,165.6,390.0,6.12E-09,7.27E-09,1.94E-05,59.99,2.08E+08,3.21E+06,2.10E+08,1.28E-03,50.91,1.85E+08
2979,4.5e-07,2.3e-06,3.5e-07,10,2,36,27.6,165.6,454.0,6.23E-09,7.27E-09,1.67E-05,53.78,1.88E+08,2.88E+06,1.90E+08,1.28E-03,51.29,1.71E+08
2980,4.5e-07,2.3e-06,4e-07,10,2,36,27.6,165.6,520.0,6.32E-09,7.28E-09,1.48E-05,48.24,1.69E+08,2.57E+06,1.71E+08,1.28E-03,51.64,1.63E+08
2982,4.5e-07,2.4e-06,2e-07,10,2,36,28.8,172.8,260.0,5.77E-09,7.41E-09,2.96E-05,73.42,2.53E+08,4.25E+06,2.54E+08,1.34E-03,49.75,2.15E+08
2983,4.5e-07,2.4e-06,2.5e-07,10,2,36,28.8,172.8,325.0,5.89E-09,7.24E-09,2.34E-05,66.03,2.32E+08,3.75E+06,2.34E+08,1.34E-03,50.38,2.05E+08
2984,4.5e-07,2.4e-06,3e-07,10,2,36,28.8,172.8,390.0,6.01E-09,7.18E-09,1.94E-05,59.68,2.12E+08,3.33E+06,2.15E+08,1.34E-03,50.86,1.87E+08
2985,4.5e-07,2.4e-06,3.5e-07,10,2,36,28.8,172.8,454.0,6.11E-09,7.18E-09,1.67E-05,53.53,1.94E+08,2.97E+06,1.95E+08,1.34E-03,51.24,1.77E+08
2986,4.5e-07,2.4e-06,4e-07,10,2,36,28.8,172.8,520.0,6.20E-09,7.19E-09,1.48E-05,47.86,1.75E+08,2.66E+06,1.77E+08,1.33E-03,51.59,1.70E+08
2988,4.5e-07,2.5e-06,2e-07,10,2,36,30.0,180.0,260.0,5.67E-09,7.34E-09,2.96E-05,72.01,2.57E+08,4.40E+06,2.58E+08,1.39E-03,49.69,2.28E+08
2989,4.5e-07,2.5e-06,2.5e-07,10,2,36,30.0,180.0,325.0,5.78E-09,7.16E-09,2.34E-05,66.04,2.39E+08,3.86E+06,2.41E+08,1.39E-03,50.33,2.12E+08
2990,4.5e-07,2.5e-06,3e-07,10,2,36,30.0,180.0,390.0,5.90E-09,7.10E-09,1.94E-05,59.59,2.19E+08,3.43E+06,2.22E+08,1.39E-03,50.8,2.02E+08
2991,4.5e-07,2.5e-06,3.5e-07,10,2,36,30.0,180.0,454.0,6.00E-09,7.09E-09,1.67E-05,53.45,1.98E+08,3.06E+06,1.98E+08,1.39E-03,51.2,1.89E+08
2992,4.5e-07,2.5e-06,4e-07,10,2,36,30.0,180.0,520.0,6.08E-09,7.10E-09,1.48E-05,47.87,1.79E+08,2.75E+06,1.81E+08,1.39E-03,51.54,1.76E+08
2994,4.5e-07,2.6e-06,2e-07,10,2,36,31.2,187.2,260.0,5.57E-09,7.27E-09,2.97E-05,72.11,2.64E+08,4.53E+06,2.66E+08,1.44E-03,49.64,2.36E+08
2995,4.5e-07,2.6e-06,2.5e-07,10,2,36,31.2,187.2,325.0,5.69E-09,7.09E-09,2.34E-05,66.04,2.46E+08,3.96E+06,2.47E+08,1.44E-03,50.28,2.21E+08
2996,4.5e-07,2.6e-06,3e-07,10,2,36,31.2,187.2,390.0,5.80E-09,7.02E-09,1.94E-05,59.48,2.26E+08,3.54E+06,2.28E+08,1.44E-03,50.76,2.10E+08
2997,4.5e-07,2.6e-06,3.5e-07,10,2,36,31.2,187.2,454.0,5.90E-09,7.01E-09,1.67E-05,53.23,2.04E+08,3.14E+06,2.05E+08,1.44E-03,51.15,1.86E+08
2998,4.5e-07,2.6e-06,4e-07,10,2,36,31.2,187.2,520.0,5.98E-09,7.02E-09,1.48E-05,47.51,1.84E+08,2.83E+06,1.86E+08,1.44E-03,51.5,1.82E+08
3000,4.5e-07,2.7e-06,2e-07,10,2,36,32.4,194.4,260.0,5.49E-09,7.21E-09,2.97E-05,72.18,2.71E+08,4.66E+06,2.74E+08,1.49E-03,49.58,2.46E+08
